config_id,graph_id,run,k,runtime_ms,cycles,paths
1,8,0,6,0.0155926, 49,15468
1,8,1,6,0.0159416, 49,15468
1,8,2,6,0.017086, 49,15468
1,8,3,6,0.0180194, 49,15468
1,8,4,6,0.0159454, 49,15468
1,8,5,6,0.0170546, 49,15468
1,8,6,6,0.0165062, 49,15468
1,8,7,6,0.0166881, 49,15468
1,8,8,6,0.0178754, 49,15468
1,8,9,6,0.0177178, 49,15468
1,9,0,6,0.0188029, 35,14921
1,9,1,6,0.0179873, 35,14921
1,9,2,6,0.0173702, 35,14921
1,9,3,6,0.0172684, 35,14921
1,9,4,6,0.0165761, 35,14921
1,9,5,6,0.0171652, 35,14921
1,9,6,6,0.0162756, 35,14921
1,9,7,6,0.0157299, 35,14921
1,9,8,6,0.0171955, 35,14921
1,9,9,6,0.0153921, 35,14921
2,0,0,6,0.021528, 121,26687
2,0,1,6,0.0202777, 121,26687
2,0,2,6,0.0204992, 121,26687
2,0,3,6,0.0201211, 121,26687
2,0,4,6,0.0209489, 121,26687
2,0,5,6,0.0247068, 121,26687
2,0,6,6,0.0222852, 121,26687
2,0,7,6,0.0277722, 121,26687
2,0,8,6,0.0209105, 121,26687
2,0,9,6,0.020164, 121,26687
2,1,0,6,0.0203242, 107,26482
2,1,1,6,0.0205944, 107,26482
2,1,2,6,0.0212989, 107,26482
2,1,3,6,0.0234883, 107,26482
2,1,4,6,0.0284681, 107,26482
2,1,5,6,0.0218065, 107,26482
2,1,6,6,0.0228105, 107,26482
2,1,7,6,0.0213783, 107,26482
2,1,8,6,0.0205975, 107,26482
2,1,9,6,0.0257194, 107,26482
2,2,0,6,0.026428, 114,26429
2,2,1,6,0.0252199, 114,26429
2,2,2,6,0.0226779, 114,26429
2,2,3,6,0.0201566, 114,26429
2,2,4,6,0.0208209, 114,26429
2,2,5,6,0.0204616, 114,26429
2,2,6,6,0.0210545, 114,26429
2,2,7,6,0.0213151, 114,26429
2,2,8,6,0.020406, 114,26429
2,2,9,6,0.0222054, 114,26429
2,3,0,6,0.028336, 143,26373
2,3,1,6,0.0304637, 143,26373
2,3,2,6,0.0337846, 143,26373
2,3,3,6,0.0359895, 143,26373
2,3,4,6,0.0203345, 143,26373
2,3,5,6,0.0216298, 143,26373
2,3,6,6,0.0201831, 143,26373
2,3,7,6,0.0202029, 143,26373
2,3,8,6,0.0206678, 143,26373
2,3,9,6,0.019994, 143,26373
2,4,0,6,0.019948, 112,26441
2,4,1,6,0.022002, 112,26441
2,4,2,6,0.035172, 112,26441
2,4,3,6,0.0306849, 112,26441
2,4,4,6,0.0303056, 112,26441
2,4,5,6,0.0404551, 112,26441
2,4,6,6,0.0260749, 112,26441
2,4,7,6,0.0234702, 112,26441
2,4,8,6,0.0278807, 112,26441
2,4,9,6,0.032052, 112,26441
2,5,0,6,0.0280516, 130,27185
2,5,1,6,0.0235267, 130,27185
2,5,2,6,0.0287988, 130,27185
2,5,3,6,0.0206056, 130,27185
2,5,4,6,0.0198693, 130,27185
2,5,5,6,0.0293884, 130,27185
2,5,6,6,0.0212042, 130,27185
2,5,7,6,0.0234036, 130,27185
2,5,8,6,0.0231485, 130,27185
2,5,9,6,0.0310621, 130,27185
2,6,0,6,0.0228465, 118,25850
2,6,1,6,0.0329187, 118,25850
2,6,2,6,0.0200849, 118,25850
2,6,3,6,0.0199378, 118,25850
2,6,4,6,0.0198731, 118,25850
2,6,5,6,0.0199893, 118,25850
2,6,6,6,0.0197599, 118,25850
2,6,7,6,0.0196192, 118,25850
2,6,8,6,0.0197561, 118,25850
2,6,9,6,0.0198522, 118,25850
2,7,0,6,0.022265, 104,25737
2,7,1,6,0.0300298, 104,25737
2,7,2,6,0.0227742, 104,25737
2,7,3,6,0.0340247, 104,25737
2,7,4,6,0.0204196, 104,25737
2,7,5,6,0.0199835, 104,25737
2,7,6,6,0.0204258, 104,25737
2,7,7,6,0.0205848, 104,25737
2,7,8,6,0.0201516, 104,25737
2,7,9,6,0.0199013, 104,25737
2,8,0,6,0.0214372, 118,25780
2,8,1,6,0.0199158, 118,25780
2,8,2,6,0.0235746, 118,25780
2,8,3,6,0.027308, 118,25780
2,8,4,6,0.0220311, 118,25780
2,8,5,6,0.0222583, 118,25780
2,8,6,6,0.021878, 118,25780
2,8,7,6,0.020936, 118,25780
2,8,8,6,0.0212667, 118,25780
2,8,9,6,0.0212486, 118,25780
2,9,0,6,0.022007, 119,26379
2,9,1,6,0.0215144, 119,26379
2,9,2,6,0.0227399, 119,26379
2,9,3,6,0.0216184, 119,26379
2,9,4,6,0.022769, 119,26379
2,9,5,6,0.0217633, 119,26379
2,9,6,6,0.0258653, 119,26379
2,9,7,6,0.0222023, 119,26379
2,9,8,6,0.0236759, 119,26379
2,9,9,6,0.0228269, 119,26379
3,0,0,6,0.0428147, 12,14840
3,0,1,6,0.0391293, 12,14840
3,0,2,6,0.0411248, 12,14840
3,0,3,6,0.0363367, 12,14840
3,0,4,6,0.035625, 12,14840
3,0,5,6,0.0346537, 12,14840
3,0,6,6,0.0319469, 12,14840
3,0,7,6,0.0326481, 12,14840
3,0,8,6,0.0413277, 12,14840
3,0,9,6,0.0518332, 12,14840
3,1,0,6,0.036299, 7,15746
3,1,1,6,0.0330808, 7,15746
3,1,2,6,0.0345492, 7,15746
3,1,3,6,0.0404418, 7,15746
3,1,4,6,0.0426457, 7,15746
3,1,5,6,0.0407434, 7,15746
3,1,6,6,0.0384073, 7,15746
3,1,7,6,0.0360384, 7,15746
3,1,8,6,0.0363233, 7,15746
3,1,9,6,0.034816, 7,15746
3,2,0,6,0.0348651, 15,15595
3,2,1,6,0.0369442, 15,15595
3,2,2,6,0.0367579, 15,15595
3,2,3,6,0.0367918, 15,15595
3,2,4,6,0.0384047, 15,15595
3,2,5,6,0.037488, 15,15595
3,2,6,6,0.0395501, 15,15595
3,2,7,6,0.042763, 15,15595
3,2,8,6,0.0399249, 15,15595
3,2,9,6,0.0411489, 15,15595
3,3,0,6,0.0404553, 15,15399
3,3,1,6,0.0387528, 15,15399
3,3,2,6,0.0361354, 15,15399
3,3,3,6,0.0369916, 15,15399
3,3,4,6,0.0334463, 15,15399
3,3,5,6,0.0321019, 15,15399
3,3,6,6,0.0354693, 15,15399
3,3,7,6,0.041368, 15,15399
3,3,8,6,0.0565886, 15,15399
3,3,9,6,0.0336058, 15,15399
3,4,0,6,0.032774, 6,14841
3,4,1,6,0.0366147, 6,14841
3,4,2,6,0.0423386, 6,14841
3,4,3,6,0.0440941, 6,14841
3,4,4,6,0.0388918, 6,14841
3,4,5,6,0.0359232, 6,14841
3,4,6,6,0.0403771, 6,14841
3,4,7,6,0.0453124, 6,14841
3,4,8,6,0.0463288, 6,14841
3,4,9,6,0.0324762, 6,14841
3,5,0,6,0.0341377, 12,15174
3,5,1,6,0.0338051, 12,15174
3,5,2,6,0.0333567, 12,15174
3,5,3,6,0.0324831, 12,15174
3,5,4,6,0.0389054, 12,15174
3,5,5,6,0.0605574, 12,15174
3,5,6,6,0.0583072, 12,15174
3,5,7,6,0.0377145, 12,15174
3,5,8,6,0.0344696, 12,15174
3,5,9,6,0.0331306, 12,15174
3,6,0,6,0.0341828, 11,15922
3,6,1,6,0.0320218, 11,15922
3,6,2,6,0.0341234, 11,15922
3,6,3,6,0.0682318, 11,15922
3,6,4,6,0.0598326, 11,15922
3,6,5,6,0.070019, 11,15922
3,6,6,6,0.063684, 11,15922
3,6,7,6,0.0641203, 11,15922
3,6,8,6,0.048171, 11,15922
3,6,9,6,0.0542982, 11,15922
3,7,0,6,0.0333099, 17,15998
3,7,1,6,0.0425434, 17,15998
3,7,2,6,0.0502574, 17,15998
3,7,3,6,0.0498581, 17,15998
3,7,4,6,0.0495286, 17,15998
3,7,5,6,0.0425293, 17,15998
3,7,6,6,0.0331016, 17,15998
3,7,7,6,0.0339205, 17,15998
3,7,8,6,0.0325248, 17,15998
3,7,9,6,0.0325835, 17,15998
3,8,0,6,0.0338898, 9,14611
3,8,1,6,0.0380657, 9,14611
3,8,2,6,0.0461831, 9,14611
3,8,3,6,0.0583236, 9,14611
3,8,4,6,0.0324972, 9,14611
3,8,5,6,0.0331352, 9,14611
3,8,6,6,0.0313389, 9,14611
3,8,7,6,0.0320587, 9,14611
3,8,8,6,0.0341268, 9,14611
3,8,9,6,0.0338469, 9,14611
3,9,0,6,0.0571568, 7,15830
3,9,1,6,0.0374832, 7,15830
3,9,2,6,0.0373745, 7,15830
3,9,3,6,0.0362926, 7,15830
3,9,4,6,0.0385511, 7,15830
3,9,5,6,0.0356402, 7,15830
3,9,6,6,0.0366485, 7,15830
3,9,7,6,0.0358384, 7,15830
3,9,8,6,0.0380683, 7,15830
3,9,9,6,0.037066, 7,15830
4,0,0,6,0.102989, 10,22212
4,0,1,6,0.104744, 10,22212
4,0,2,6,0.0985422, 10,22212
4,0,3,6,0.089602, 10,22212
4,0,4,6,0.0804591, 10,22212
4,0,5,6,0.128538, 10,22212
4,0,6,6,0.0825133, 10,22212
4,0,7,6,0.0980401, 10,22212
4,0,8,6,0.0976343, 10,22212
4,0,9,6,0.0988865, 10,22212
4,1,0,6,0.0895915, 10,22936
4,1,1,6,0.0921938, 10,22936
4,1,2,6,0.0879109, 10,22936
4,1,3,6,0.0894611, 10,22936
4,1,4,6,0.105539, 10,22936
4,1,5,6,0.109506, 10,22936
4,1,6,6,0.0976996, 10,22936
4,1,7,6,0.0896025, 10,22936
4,1,8,6,0.085182, 10,22936
4,1,9,6,0.121092, 10,22936
4,2,0,6,0.0823436, 15,22591
4,2,1,6,0.103812, 15,22591
4,2,2,6,0.107336, 15,22591
4,2,3,6,0.112508, 15,22591
4,2,4,6,0.104614, 15,22591
4,2,5,6,0.0860462, 15,22591
4,2,6,6,0.0842988, 15,22591
4,2,7,6,0.141861, 15,22591
4,2,8,6,0.114835, 15,22591
4,2,9,6,0.0842612, 15,22591
4,3,0,6,0.0854683, 6,22943
4,3,1,6,0.141921, 6,22943
4,3,2,6,0.182493, 6,22943
4,3,3,6,0.170381, 6,22943
4,3,4,6,0.111208, 6,22943
4,3,5,6,0.103293, 6,22943
4,3,6,6,0.145823, 6,22943
4,3,7,6,0.102348, 6,22943
4,3,8,6,0.0835829, 6,22943
4,3,9,6,0.0827575, 6,22943
4,4,0,6,0.15055, 14,23513
4,4,1,6,0.0919619, 14,23513
4,4,2,6,0.0832541, 14,23513
4,4,3,6,0.0821209, 14,23513
4,4,4,6,0.13484, 14,23513
4,4,5,6,0.0959523, 14,23513
4,4,6,6,0.0902565, 14,23513
4,4,7,6,0.0930665, 14,23513
4,4,8,6,0.0988383, 14,23513
4,4,9,6,0.110628, 14,23513
4,5,0,6,0.101696, 8,22632
4,5,1,6,0.0982716, 8,22632
4,5,2,6,0.0908365, 8,22632
4,5,3,6,0.0840125, 8,22632
4,5,4,6,0.126345, 8,22632
4,5,5,6,0.0863714, 8,22632
4,5,6,6,0.0946388, 8,22632
4,5,7,6,0.102747, 8,22632
4,5,8,6,0.0979021, 8,22632
4,5,9,6,0.0843513, 8,22632
4,6,0,6,0.0934112, 13,23715
4,6,1,6,0.088017, 13,23715
4,6,2,6,0.0926409, 13,23715
4,6,3,6,0.106813, 13,23715
4,6,4,6,0.10571, 13,23715
4,6,5,6,0.0967057, 13,23715
4,6,6,6,0.0907171, 13,23715
4,6,7,6,0.0834835, 13,23715
4,6,8,6,0.131179, 13,23715
4,6,9,6,0.0826108, 13,23715
4,7,0,6,0.0980585, 12,23325
4,7,1,6,0.102307, 12,23325
4,7,2,6,0.109389, 12,23325
4,7,3,6,0.115568, 12,23325
4,7,4,6,0.0856392, 12,23325
4,7,5,6,0.081655, 12,23325
4,7,6,6,0.134407, 12,23325
4,7,7,6,0.136835, 12,23325
4,7,8,6,0.0839787, 12,23325
4,7,9,6,0.0813274, 12,23325
4,8,0,6,0.134377, 16,23012
4,8,1,6,0.19049, 16,23012
4,8,2,6,0.17545, 16,23012
4,8,3,6,0.123623, 16,23012
4,8,4,6,0.0810146, 16,23012
4,8,5,6,0.115685, 16,23012
4,8,6,6,0.156723, 16,23012
4,8,7,6,0.0833304, 16,23012
4,8,8,6,0.0815423, 16,23012
4,8,9,6,0.0940783, 16,23012
4,9,0,6,0.152274, 6,23131
4,9,1,6,0.0833066, 6,23131
4,9,2,6,0.0813589, 6,23131
4,9,3,6,0.0870743, 6,23131
4,9,4,6,0.118331, 6,23131
4,9,5,6,0.0926774, 6,23131
4,9,6,6,0.0902596, 6,23131
4,9,7,6,0.0934436, 6,23131
4,9,8,6,0.0963316, 6,23131
4,9,9,6,0.109566, 6,23131
0,0,0,7,0.0232141, 13,7307| 21347
0,0,1,7,0.0249188, 13,7307| 21347
0,0,2,7,0.0223677, 13,7307| 21347
0,0,3,7,0.0220089, 13,7307| 21347
0,0,4,7,0.021975, 13,7307| 21347
0,0,5,7,0.0224814, 13,7307| 21347
0,0,6,7,0.0210464, 13,7307| 21347
0,0,7,7,0.0205538, 13,7307| 21347
0,0,8,7,0.0201468, 13,7307| 21347
0,0,9,7,0.020345, 13,7307| 21347
0,1,0,7,0.0204051, 13,7175| 20916
0,1,1,7,0.0218129, 13,7175| 20916
0,1,2,7,0.0246882, 13,7175| 20916
0,1,3,7,0.0256879, 13,7175| 20916
0,1,4,7,0.0203815, 13,7175| 20916
0,1,5,7,0.0200112, 13,7175| 20916
0,1,6,7,0.0199394, 13,7175| 20916
0,1,7,7,0.0221055, 13,7175| 20916
0,1,8,7,0.0208688, 13,7175| 20916
0,1,9,7,0.023478, 13,7175| 20916
0,2,0,7,0.0251992, 12,7700| 22974
0,2,1,7,0.0247169, 12,7700| 22974
0,2,2,7,0.0244036, 12,7700| 22974
0,2,3,7,0.0243912, 12,7700| 22974
0,2,4,7,0.0257263, 12,7700| 22974
0,2,5,7,0.0223429, 12,7700| 22974
0,2,6,7,0.0218067, 12,7700| 22974
0,2,7,7,0.0219877, 12,7700| 22974
0,2,8,7,0.0231721, 12,7700| 22974
0,2,9,7,0.0219979, 12,7700| 22974
0,3,0,7,0.0233703, 23,8039| 24323
0,3,1,7,0.0238082, 23,8039| 24323
0,3,2,7,0.0235662, 23,8039| 24323
0,3,3,7,0.0243745, 23,8039| 24323
0,3,4,7,0.0236249, 23,8039| 24323
0,3,5,7,0.0257797, 23,8039| 24323
0,3,6,7,0.025382, 23,8039| 24323
0,3,7,7,0.0260799, 23,8039| 24323
0,3,8,7,0.0252364, 23,8039| 24323
0,3,9,7,0.0251496, 23,8039| 24323
0,4,0,7,0.0245333, 16,7657| 22825
0,4,1,7,0.0243416, 16,7657| 22825
0,4,2,7,0.0235167, 16,7657| 22825
0,4,3,7,0.0228364, 16,7657| 22825
0,4,4,7,0.0225539, 16,7657| 22825
0,4,5,7,0.0227132, 16,7657| 22825
0,4,6,7,0.0227487, 16,7657| 22825
0,4,7,7,0.0216982, 16,7657| 22825
0,4,8,7,0.0211394, 16,7657| 22825
0,4,9,7,0.021421, 16,7657| 22825
0,5,0,7,0.0267832, 12,7515| 22494
0,5,1,7,0.0242431, 12,7515| 22494
0,5,2,7,0.030163, 12,7515| 22494
0,5,3,7,0.0230479, 12,7515| 22494
0,5,4,7,0.0215268, 12,7515| 22494
0,5,5,7,0.0216351, 12,7515| 22494
0,5,6,7,0.0227156, 12,7515| 22494
0,5,7,7,0.0231891, 12,7515| 22494
0,5,8,7,0.0266697, 12,7515| 22494
0,5,9,7,0.0237517, 12,7515| 22494
0,6,0,7,0.0270483, 23,7931| 24247
0,6,1,7,0.0250289, 23,7931| 24247
0,6,2,7,0.0224335, 23,7931| 24247
0,6,3,7,0.0221062, 23,7931| 24247
0,6,4,7,0.0272803, 23,7931| 24247
0,6,5,7,0.0269418, 23,7931| 24247
0,6,6,7,0.0257876, 23,7931| 24247
0,6,7,7,0.0219061, 23,7931| 24247
0,6,8,7,0.0216732, 23,7931| 24247
0,6,9,7,0.0225656, 23,7931| 24247
0,7,0,7,0.0220525, 13,7537| 22350
0,7,1,7,0.0221417, 13,7537| 22350
0,7,2,7,0.0220094, 13,7537| 22350
0,7,3,7,0.0217221, 13,7537| 22350
0,7,4,7,0.0242379, 13,7537| 22350
0,7,5,7,0.0298078, 13,7537| 22350
0,7,6,7,0.0258718, 13,7537| 22350
0,7,7,7,0.0296981, 13,7537| 22350
0,7,8,7,0.0242941, 13,7537| 22350
0,7,9,7,0.0211334, 13,7537| 22350
0,8,0,7,0.0223222, 21,8140| 24930
0,8,1,7,0.023428, 21,8140| 24930
0,8,2,7,0.023129, 21,8140| 24930
0,8,3,7,0.0242753, 21,8140| 24930
0,8,4,7,0.0225918, 21,8140| 24930
0,8,5,7,0.0227182, 21,8140| 24930
0,8,6,7,0.0265565, 21,8140| 24930
0,8,7,7,0.0305142, 21,8140| 24930
0,8,8,7,0.0269225, 21,8140| 24930
0,8,9,7,0.030015, 21,8140| 24930
0,9,0,7,0.0328147, 15,8120| 24494
0,9,1,7,0.032228, 15,8120| 24494
0,9,2,7,0.0306759, 15,8120| 24494
0,9,3,7,0.0352273, 15,8120| 24494
0,9,4,7,0.0275593, 15,8120| 24494
0,9,5,7,0.0294247, 15,8120| 24494
0,9,6,7,0.0326169, 15,8120| 24494
0,9,7,7,0.0322316, 15,8120| 24494
0,9,8,7,0.0235596, 15,8120| 24494
0,9,9,7,0.0241077, 15,8120| 24494
1,0,0,7,0.036675, 64,15254| 52900
1,0,1,7,0.0363176, 64,15254| 52900
1,0,2,7,0.042568, 64,15254| 52900
1,0,3,7,0.0425599, 64,15254| 52900
1,0,4,7,0.0516679, 64,15254| 52900
1,0,5,7,0.0509238, 64,15254| 52900
1,0,6,7,0.0384858, 64,15254| 52900
1,0,7,7,0.0365291, 64,15254| 52900
1,0,8,7,0.0376406, 64,15254| 52900
1,0,9,7,0.0362091, 64,15254| 52900
1,1,0,7,0.0373137, 112,15564| 54895
1,1,1,7,0.0398579, 112,15564| 54895
1,1,2,7,0.0487304, 112,15564| 54895
1,1,3,7,0.0553548, 112,15564| 54895
1,1,4,7,0.0379539, 112,15564| 54895
1,1,5,7,0.0376294, 112,15564| 54895
1,1,6,7,0.0396111, 112,15564| 54895
1,1,7,7,0.0370407, 112,15564| 54895
1,1,8,7,0.0380807, 112,15564| 54895
1,1,9,7,0.043551, 112,15564| 54895
1,2,0,7,0.0597351, 107,15601| 55320
1,2,1,7,0.0429907, 107,15601| 55320
1,2,2,7,0.0390842, 107,15601| 55320
1,2,3,7,0.0389733, 107,15601| 55320
1,2,4,7,0.0384095, 107,15601| 55320
1,2,5,7,0.0406911, 107,15601| 55320
1,2,6,7,0.0414548, 107,15601| 55320
1,2,7,7,0.0418, 107,15601| 55320
1,2,8,7,0.0417948, 107,15601| 55320
1,2,9,7,0.0455456, 107,15601| 55320
1,3,0,7,0.0447547, 88,15663| 55150
1,3,1,7,0.0432529, 88,15663| 55150
1,3,2,7,0.0438905, 88,15663| 55150
1,3,3,7,0.0429804, 88,15663| 55150
1,3,4,7,0.0409217, 88,15663| 55150
1,3,5,7,0.0397642, 88,15663| 55150
1,3,6,7,0.0387461, 88,15663| 55150
1,3,7,7,0.0379593, 88,15663| 55150
1,3,8,7,0.0386934, 88,15663| 55150
1,3,9,7,0.0432403, 88,15663| 55150
1,4,0,7,0.0497658, 92,15132| 52318
1,4,1,7,0.036545, 92,15132| 52318
1,4,2,7,0.0363863, 92,15132| 52318
1,4,3,7,0.0386071, 92,15132| 52318
1,4,4,7,0.0410185, 92,15132| 52318
1,4,5,7,0.0461149, 92,15132| 52318
1,4,6,7,0.0404685, 92,15132| 52318
1,4,7,7,0.03934, 92,15132| 52318
1,4,8,7,0.0381336, 92,15132| 52318
1,4,9,7,0.0381067, 92,15132| 52318
1,5,0,7,0.0378122, 99,15042| 52034
1,5,1,7,0.0381775, 99,15042| 52034
1,5,2,7,0.0393617, 99,15042| 52034
1,5,3,7,0.0408237, 99,15042| 52034
1,5,4,7,0.041734, 99,15042| 52034
1,5,5,7,0.040241, 99,15042| 52034
1,5,6,7,0.0436356, 99,15042| 52034
1,5,7,7,0.0438097, 99,15042| 52034
1,5,8,7,0.0441985, 99,15042| 52034
1,5,9,7,0.0418689, 99,15042| 52034
1,6,0,7,0.0434914, 98,15973| 56925
1,6,1,7,0.0418336, 98,15973| 56925
1,6,2,7,0.0414023, 98,15973| 56925
1,6,3,7,0.0404832, 98,15973| 56925
1,6,4,7,0.0391457, 98,15973| 56925
1,6,5,7,0.0396509, 98,15973| 56925
1,6,6,7,0.0493369, 98,15973| 56925
1,6,7,7,0.0558054, 98,15973| 56925
1,6,8,7,0.039418, 98,15973| 56925
1,6,9,7,0.0402784, 98,15973| 56925
1,7,0,7,0.0396245, 93,15333| 53301
1,7,1,7,0.0456779, 93,15333| 53301
1,7,2,7,0.0457618, 93,15333| 53301
1,7,3,7,0.0419512, 93,15333| 53301
1,7,4,7,0.0400052, 93,15333| 53301
1,7,5,7,0.0453014, 93,15333| 53301
1,7,6,7,0.0440185, 93,15333| 53301
1,7,7,7,0.0407522, 93,15333| 53301
1,7,8,7,0.0378885, 93,15333| 53301
1,7,9,7,0.0384223, 93,15333| 53301
1,8,0,7,0.0382264, 84,15468| 54540
1,8,1,7,0.0385592, 84,15468| 54540
1,8,2,7,0.0479467, 84,15468| 54540
1,8,3,7,0.050514, 84,15468| 54540
1,8,4,7,0.0538576, 84,15468| 54540
1,8,5,7,0.0418375, 84,15468| 54540
1,8,6,7,0.0394976, 84,15468| 54540
1,8,7,7,0.038718, 84,15468| 54540
1,8,8,7,0.0392647, 84,15468| 54540
1,8,9,7,0.0378022, 84,15468| 54540
1,9,0,7,0.0446405, 68,14921| 51342
1,9,1,7,0.0495369, 68,14921| 51342
1,9,2,7,0.0513244, 68,14921| 51342
1,9,3,7,0.0642786, 68,14921| 51342
1,9,4,7,0.0561218, 68,14921| 51342
1,9,5,7,0.0563383, 68,14921| 51342
1,9,6,7,0.047493, 68,14921| 51342
1,9,7,7,0.0503407, 68,14921| 51342
1,9,8,7,0.0581915, 68,14921| 51342
1,9,9,7,0.0400567, 68,14921| 51342
2,0,0,7,0.0727983, 340,26687| 105951
2,0,1,7,0.081877, 340,26687| 105951
2,0,2,7,0.101897, 340,26687| 105951
2,0,3,7,0.0910451, 340,26687| 105951
2,0,4,7,0.0682352, 340,26687| 105951
2,0,5,7,0.0682962, 340,26687| 105951
2,0,6,7,0.0664575, 340,26687| 105951
2,0,7,7,0.105931, 340,26687| 105951
2,0,8,7,0.0798099, 340,26687| 105951
2,0,9,7,0.0686374, 340,26687| 105951
2,1,0,7,0.0659375, 322,26482| 105802
2,1,1,7,0.0638332, 322,26482| 105802
2,1,2,7,0.108247, 322,26482| 105802
2,1,3,7,0.0767336, 322,26482| 105802
2,1,4,7,0.070035, 322,26482| 105802
2,1,5,7,0.0756598, 322,26482| 105802
2,1,6,7,0.0813143, 322,26482| 105802
2,1,7,7,0.0751681, 322,26482| 105802
2,1,8,7,0.0819387, 322,26482| 105802
2,1,9,7,0.0803955, 322,26482| 105802
2,2,0,7,0.0804787, 308,26429| 104770
2,2,1,7,0.0696013, 308,26429| 104770
2,2,2,7,0.0700574, 308,26429| 104770
2,2,3,7,0.0647106, 308,26429| 104770
2,2,4,7,0.0888882, 308,26429| 104770
2,2,5,7,0.0691893, 308,26429| 104770
2,2,6,7,0.068532, 308,26429| 104770
2,2,7,7,0.077261, 308,26429| 104770
2,2,8,7,0.0757492, 308,26429| 104770
2,2,9,7,0.070358, 308,26429| 104770
2,3,0,7,0.0726507, 285,26373| 105310
2,3,1,7,0.0690103, 285,26373| 105310
2,3,2,7,0.0728822, 285,26373| 105310
2,3,3,7,0.0734994, 285,26373| 105310
2,3,4,7,0.0759749, 285,26373| 105310
2,3,5,7,0.0817506, 285,26373| 105310
2,3,6,7,0.0843232, 285,26373| 105310
2,3,7,7,0.0772586, 285,26373| 105310
2,3,8,7,0.0726075, 285,26373| 105310
2,3,9,7,0.0703542, 285,26373| 105310
2,4,0,7,0.0641921, 289,26441| 105196
2,4,1,7,0.0796425, 289,26441| 105196
2,4,2,7,0.0859277, 289,26441| 105196
2,4,3,7,0.065244, 289,26441| 105196
2,4,4,7,0.0728893, 289,26441| 105196
2,4,5,7,0.0802319, 289,26441| 105196
2,4,6,7,0.0741572, 289,26441| 105196
2,4,7,7,0.0786941, 289,26441| 105196
2,4,8,7,0.0859079, 289,26441| 105196
2,4,9,7,0.0667555, 289,26441| 105196
2,5,0,7,0.0704775, 348,27185| 109450
2,5,1,7,0.0683639, 348,27185| 109450
2,5,2,7,0.10587, 348,27185| 109450
2,5,3,7,0.0954752, 348,27185| 109450
2,5,4,7,0.0709684, 348,27185| 109450
2,5,5,7,0.0702975, 348,27185| 109450
2,5,6,7,0.068063, 348,27185| 109450
2,5,7,7,0.108927, 348,27185| 109450
2,5,8,7,0.133012, 348,27185| 109450
2,5,9,7,0.144648, 348,27185| 109450
2,6,0,7,0.103929, 228,25850| 101699
2,6,1,7,0.0851359, 228,25850| 101699
2,6,2,7,0.0698071, 228,25850| 101699
2,6,3,7,0.0746012, 228,25850| 101699
2,6,4,7,0.0863709, 228,25850| 101699
2,6,5,7,0.0895026, 228,25850| 101699
2,6,6,7,0.0713754, 228,25850| 101699
2,6,7,7,0.0650785, 228,25850| 101699
2,6,8,7,0.0629718, 228,25850| 101699
2,6,9,7,0.0613258, 228,25850| 101699
2,7,0,7,0.0898526, 277,25737| 100667
2,7,1,7,0.0790594, 277,25737| 100667
2,7,2,7,0.0667033, 277,25737| 100667
2,7,3,7,0.0638354, 277,25737| 100667
2,7,4,7,0.0621462, 277,25737| 100667
2,7,5,7,0.0903156, 277,25737| 100667
2,7,6,7,0.072149, 277,25737| 100667
2,7,7,7,0.0690463, 277,25737| 100667
2,7,8,7,0.0668981, 277,25737| 100667
2,7,9,7,0.0718141, 277,25737| 100667
2,8,0,7,0.0714591, 293,25780| 101622
2,8,1,7,0.0779371, 293,25780| 101622
2,8,2,7,0.0783553, 293,25780| 101622
2,8,3,7,0.077239, 293,25780| 101622
2,8,4,7,0.0699584, 293,25780| 101622
2,8,5,7,0.0689342, 293,25780| 101622
2,8,6,7,0.0655258, 293,25780| 101622
2,8,7,7,0.063314, 293,25780| 101622
2,8,8,7,0.0906408, 293,25780| 101622
2,8,9,7,0.0694788, 293,25780| 101622
2,9,0,7,0.0702009, 299,26379| 104586
2,9,1,7,0.0826802, 299,26379| 104586
2,9,2,7,0.0748112, 299,26379| 104586
2,9,3,7,0.068373, 299,26379| 104586
2,9,4,7,0.070308, 299,26379| 104586
2,9,5,7,0.0687981, 299,26379| 104586
2,9,6,7,0.0705323, 299,26379| 104586
2,9,7,7,0.0703804, 299,26379| 104586
2,9,8,7,0.072535, 299,26379| 104586
2,9,9,7,0.0789425, 299,26379| 104586
3,0,0,7,0.0829909, 13,14840| 43775
3,0,1,7,0.0806742, 13,14840| 43775
3,0,2,7,0.0759966, 13,14840| 43775
3,0,3,7,0.0720029, 13,14840| 43775
3,0,4,7,0.066972, 13,14840| 43775
3,0,5,7,0.0779841, 13,14840| 43775
3,0,6,7,0.0933406, 13,14840| 43775
3,0,7,7,0.0632002, 13,14840| 43775
3,0,8,7,0.0708494, 13,14840| 43775
3,0,9,7,0.0770557, 13,14840| 43775
3,1,0,7,0.0716033, 12,15746| 47544
3,1,1,7,0.0779066, 12,15746| 47544
3,1,2,7,0.0865424, 12,15746| 47544
3,1,3,7,0.0656915, 12,15746| 47544
3,1,4,7,0.0665827, 12,15746| 47544
3,1,5,7,0.0630527, 12,15746| 47544
3,1,6,7,0.106759, 12,15746| 47544
3,1,7,7,0.111123, 12,15746| 47544
3,1,8,7,0.0658879, 12,15746| 47544
3,1,9,7,0.0652933, 12,15746| 47544
