graph_id,run,k,config_id,c_args,runtime_ms,cycles,paths
6,3,12,1,"5 5 1 1",73.0731, 15936,104554| 105896
7,3,12,1,"5 5 1 1",56.5627, 13111,92682| 94012
8,3,12,1,"5 5 1 1",71.3002, 22332,109558| 110876
9,3,12,1,"5 5 1 1",71.2539, 18871,105774| 107082
0,4,12,1,"5 5 1 1",62.3116, 13248,93866| 95176
1,4,12,1,"5 5 1 1",70.1055, 18245,104952| 106300
2,4,12,1,"5 5 1 1",72.8122, 18805,107534| 108860
3,4,12,1,"5 5 1 1",72.8285, 22607,110834| 112156
4,4,12,1,"5 5 1 1",60.0675, 10309,88532| 89884
5,4,12,1,"5 5 1 1",64.8786, 14005,97492| 98844
6,4,12,1,"5 5 1 1",73.0524, 15936,104554| 105896
7,4,12,1,"5 5 1 1",57.6646, 13111,92682| 94012
8,4,12,1,"5 5 1 1",72.4271, 22332,109558| 110876
9,4,12,1,"5 5 1 1",71.1951, 18871,105774| 107082
0,5,12,1,"5 5 1 1",61.5886, 13248,93866| 95176
1,5,12,1,"5 5 1 1",69.5427, 18245,104952| 106300
2,5,12,1,"5 5 1 1",72.6575, 18805,107534| 108860
3,5,12,1,"5 5 1 1",73.4341, 22607,110834| 112156
4,5,12,1,"5 5 1 1",61.2932, 10309,88532| 89884
5,5,12,1,"5 5 1 1",65.783, 14005,97492| 98844
6,5,12,1,"5 5 1 1",73.8458, 15936,104554| 105896
7,5,12,1,"5 5 1 1",56.7755, 13111,92682| 94012
8,5,12,1,"5 5 1 1",71.594, 22332,109558| 110876
9,5,12,1,"5 5 1 1",70.4558, 18871,105774| 107082
0,6,12,1,"5 5 1 1",62.2601, 13248,93866| 95176
1,6,12,1,"5 5 1 1",70.4327, 18245,104952| 106300
2,6,12,1,"5 5 1 1",72.7978, 18805,107534| 108860
3,6,12,1,"5 5 1 1",72.5769, 22607,110834| 112156
4,6,12,1,"5 5 1 1",60.2056, 10309,88532| 89884
5,6,12,1,"5 5 1 1",64.7726, 14005,97492| 98844
6,6,12,1,"5 5 1 1",72.8956, 15936,104554| 105896
7,6,12,1,"5 5 1 1",56.7829, 13111,92682| 94012
8,6,12,1,"5 5 1 1",71.2296, 22332,109558| 110876
9,6,12,1,"5 5 1 1",71.4376, 18871,105774| 107082
0,7,12,1,"5 5 1 1",63.6032, 13248,93866| 95176
1,7,12,1,"5 5 1 1",69.9322, 18245,104952| 106300
2,7,12,1,"5 5 1 1",72.9324, 18805,107534| 108860
3,7,12,1,"5 5 1 1",72.3689, 22607,110834| 112156
4,7,12,1,"5 5 1 1",60.223, 10309,88532| 89884
5,7,12,1,"5 5 1 1",64.8157, 14005,97492| 98844
6,7,12,1,"5 5 1 1",72.9981, 15936,104554| 105896
7,7,12,1,"5 5 1 1",59.5127, 13111,92682| 94012
8,7,12,1,"5 5 1 1",72.5881, 22332,109558| 110876
9,7,12,1,"5 5 1 1",70.9262, 18871,105774| 107082
0,8,12,1,"5 5 1 1",61.5831, 13248,93866| 95176
1,8,12,1,"5 5 1 1",70.1699, 18245,104952| 106300
2,8,12,1,"5 5 1 1",72.3706, 18805,107534| 108860
3,8,12,1,"5 5 1 1",73.4577, 22607,110834| 112156
4,8,12,1,"5 5 1 1",60.5505, 10309,88532| 89884
5,8,12,1,"5 5 1 1",65.2168, 14005,97492| 98844
6,8,12,1,"5 5 1 1",73.3291, 15936,104554| 105896
7,8,12,1,"5 5 1 1",56.67, 13111,92682| 94012
8,8,12,1,"5 5 1 1",71.9383, 22332,109558| 110876
9,8,12,1,"5 5 1 1",71.008, 18871,105774| 107082
0,9,12,1,"5 5 1 1",63.8292, 13248,93866| 95176
1,9,12,1,"5 5 1 1",70.2246, 18245,104952| 106300
2,9,12,1,"5 5 1 1",72.9113, 18805,107534| 108860
3,9,12,1,"5 5 1 1",72.2393, 22607,110834| 112156
4,9,12,1,"5 5 1 1",60.1557, 10309,88532| 89884
5,9,12,1,"5 5 1 1",64.8736, 14005,97492| 98844
6,9,12,1,"5 5 1 1",72.8829, 15936,104554| 105896
7,9,12,1,"5 5 1 1",59.6387, 13111,92682| 94012
8,9,12,1,"5 5 1 1",72.3977, 22332,109558| 110876
9,9,12,1,"5 5 1 1",71.2022, 18871,105774| 107082
0,0,12,2,"4 4 2 2",34.3845, 13248,32606| 36482
1,0,12,2,"4 4 2 2",40.0186, 18245,35464| 39456
2,0,12,2,"4 4 2 2",40.049, 18805,36204| 40210
3,0,12,2,"4 4 2 2",42.1234, 22607,36834| 40870
4,0,12,2,"4 4 2 2",32.19, 10309,31346| 35204
5,0,12,2,"4 4 2 2",34.4701, 14005,33730| 37662
6,0,12,2,"4 4 2 2",40.0811, 15936,35746| 39808
7,0,12,2,"4 4 2 2",31.1143, 13111,32084| 35940
8,0,12,2,"4 4 2 2",41.3427, 22332,36228| 40182
9,0,12,2,"4 4 2 2",40.4429, 18871,35586| 39540
0,1,12,2,"4 4 2 2",34.4845, 13248,32606| 36482
1,1,12,2,"4 4 2 2",38.1866, 18245,35464| 39456
2,1,12,2,"4 4 2 2",40.845, 18805,36204| 40210
3,1,12,2,"4 4 2 2",43.3849, 22607,36834| 40870
4,1,12,2,"4 4 2 2",32.3084, 10309,31346| 35204
5,1,12,2,"4 4 2 2",35.1899, 14005,33730| 37662
6,1,12,2,"4 4 2 2",40.5542, 15936,35746| 39808
7,1,12,2,"4 4 2 2",29.9506, 13111,32084| 35940
8,1,12,2,"4 4 2 2",41.7857, 22332,36228| 40182
9,1,12,2,"4 4 2 2",41.0509, 18871,35586| 39540
0,2,12,2,"4 4 2 2",34.329, 13248,32606| 36482
1,2,12,2,"4 4 2 2",38.6489, 18245,35464| 39456
2,2,12,2,"4 4 2 2",41.2618, 18805,36204| 40210
3,2,12,2,"4 4 2 2",43.6155, 22607,36834| 40870
4,2,12,2,"4 4 2 2",30.6308, 10309,31346| 35204
5,2,12,2,"4 4 2 2",35.5536, 14005,33730| 37662
6,2,12,2,"4 4 2 2",41.1115, 15936,35746| 39808
7,2,12,2,"4 4 2 2",30.8673, 13111,32084| 35940
8,2,12,2,"4 4 2 2",41.5977, 22332,36228| 40182
9,2,12,2,"4 4 2 2",41.7731, 18871,35586| 39540
0,3,12,2,"4 4 2 2",33.3628, 13248,32606| 36482
1,3,12,2,"4 4 2 2",38.661, 18245,35464| 39456
2,3,12,2,"4 4 2 2",41.8063, 18805,36204| 40210
3,3,12,2,"4 4 2 2",43.6893, 22607,36834| 40870
4,3,12,2,"4 4 2 2",31.3963, 10309,31346| 35204
5,3,12,2,"4 4 2 2",35.253, 14005,33730| 37662
6,3,12,2,"4 4 2 2",41.1095, 15936,35746| 39808
7,3,12,2,"4 4 2 2",29.8296, 13111,32084| 35940
8,3,12,2,"4 4 2 2",42.7657, 22332,36228| 40182
9,3,12,2,"4 4 2 2",41.9509, 18871,35586| 39540
0,4,12,2,"4 4 2 2",34.854, 13248,32606| 36482
1,4,12,2,"4 4 2 2",39.1065, 18245,35464| 39456
2,4,12,2,"4 4 2 2",41.6638, 18805,36204| 40210
3,4,12,2,"4 4 2 2",43.5331, 22607,36834| 40870
4,4,12,2,"4 4 2 2",30.7891, 10309,31346| 35204
5,4,12,2,"4 4 2 2",35.9027, 14005,33730| 37662
6,4,12,2,"4 4 2 2",41.1375, 15936,35746| 39808
7,4,12,2,"4 4 2 2",30.6053, 13111,32084| 35940
8,4,12,2,"4 4 2 2",41.6496, 22332,36228| 40182
9,4,12,2,"4 4 2 2",41.333, 18871,35586| 39540
0,5,12,2,"4 4 2 2",33.332, 13248,32606| 36482
1,5,12,2,"4 4 2 2",39.1496, 18245,35464| 39456
2,5,12,2,"4 4 2 2",41.9097, 18805,36204| 40210
3,5,12,2,"4 4 2 2",41.6278, 22607,36834| 40870
4,5,12,2,"4 4 2 2",31.4782, 10309,31346| 35204
5,5,12,2,"4 4 2 2",35.9784, 14005,33730| 37662
6,5,12,2,"4 4 2 2",41.9121, 15936,35746| 39808
7,5,12,2,"4 4 2 2",30.8349, 13111,32084| 35940
8,5,12,2,"4 4 2 2",42.1152, 22332,36228| 40182
9,5,12,2,"4 4 2 2",39.7238, 18871,35586| 39540
0,6,12,2,"4 4 2 2",33.8834, 13248,32606| 36482
1,6,12,2,"4 4 2 2",39.8613, 18245,35464| 39456
2,6,12,2,"4 4 2 2",42.4211, 18805,36204| 40210
3,6,12,2,"4 4 2 2",41.895, 22607,36834| 40870
4,6,12,2,"4 4 2 2",31.7003, 10309,31346| 35204
5,6,12,2,"4 4 2 2",36.2677, 14005,33730| 37662
6,6,12,2,"4 4 2 2",39.3768, 15936,35746| 39808
7,6,12,2,"4 4 2 2",30.4849, 13111,32084| 35940
8,6,12,2,"4 4 2 2",42.8663, 22332,36228| 40182
9,6,12,2,"4 4 2 2",39.6909, 18871,35586| 39540
0,7,12,2,"4 4 2 2",33.6818, 13248,32606| 36482
1,7,12,2,"4 4 2 2",39.6301, 18245,35464| 39456
2,7,12,2,"4 4 2 2",40.3619, 18805,36204| 40210
3,7,12,2,"4 4 2 2",42.1448, 22607,36834| 40870
4,7,12,2,"4 4 2 2",32.2058, 10309,31346| 35204
5,7,12,2,"4 4 2 2",35.5435, 14005,33730| 37662
6,7,12,2,"4 4 2 2",39.7497, 15936,35746| 39808
7,7,12,2,"4 4 2 2",31.3927, 13111,32084| 35940
8,7,12,2,"4 4 2 2",41.1359, 22332,36228| 40182
9,7,12,2,"4 4 2 2",40.2911, 18871,35586| 39540
0,8,12,2,"4 4 2 2",34.9328, 13248,32606| 36482
1,8,12,2,"4 4 2 2",39.7716, 18245,35464| 39456
2,8,12,2,"4 4 2 2",40.8626, 18805,36204| 40210
3,8,12,2,"4 4 2 2",42.7945, 22607,36834| 40870
4,8,12,2,"4 4 2 2",32.2831, 10309,31346| 35204
5,8,12,2,"4 4 2 2",34.6507, 14005,33730| 37662
6,8,12,2,"4 4 2 2",40.7271, 15936,35746| 39808
7,8,12,2,"4 4 2 2",31.5476, 13111,32084| 35940
8,8,12,2,"4 4 2 2",41.3472, 22332,36228| 40182
9,8,12,2,"4 4 2 2",40.27, 18871,35586| 39540
0,9,12,2,"4 4 2 2",34.8043, 13248,32606| 36482
1,9,12,2,"4 4 2 2",38.1049, 18245,35464| 39456
2,9,12,2,"4 4 2 2",40.9324, 18805,36204| 40210
3,9,12,2,"4 4 2 2",43.4858, 22607,36834| 40870
4,9,12,2,"4 4 2 2",32.2922, 10309,31346| 35204
5,9,12,2,"4 4 2 2",35.3388, 14005,33730| 37662
6,9,12,2,"4 4 2 2",40.6312, 15936,35746| 39808
7,9,12,2,"4 4 2 2",31.5065, 13111,32084| 35940
8,9,12,2,"4 4 2 2",41.6605, 22332,36228| 40182
9,9,12,2,"4 4 2 2",40.4178, 18871,35586| 39540
0,0,12,3,"3 3 3 3",13.6305, 13248,11242
1,0,12,3,"3 3 3 3",16.0764, 18245,11910
2,0,12,3,"3 3 3 3",16.5084, 18805,12106
3,0,12,3,"3 3 3 3",17.3776, 22607,12222
4,0,12,3,"3 3 3 3",12.6121, 10309,11044
5,0,12,3,"3 3 3 3",14.4354, 14005,11572
6,0,12,3,"3 3 3 3",15.8979, 15936,12124
7,0,12,3,"3 3 3 3",12.649, 13111,11102
8,0,12,3,"3 3 3 3",17.423, 22332,11906
9,0,12,3,"3 3 3 3",16.2858, 18871,11884
0,1,12,3,"3 3 3 3",13.6783, 13248,11242
1,1,12,3,"3 3 3 3",15.7748, 18245,11910
2,1,12,3,"3 3 3 3",16.3911, 18805,12106
3,1,12,3,"3 3 3 3",17.2111, 22607,12222
4,1,12,3,"3 3 3 3",12.5855, 10309,11044
5,1,12,3,"3 3 3 3",14.4274, 14005,11572
6,1,12,3,"3 3 3 3",16.2523, 15936,12124
7,1,12,3,"3 3 3 3",12.5595, 13111,11102
8,1,12,3,"3 3 3 3",17.3361, 22332,11906
9,1,12,3,"3 3 3 3",16.7647, 18871,11884
0,2,12,3,"3 3 3 3",13.3446, 13248,11242
1,2,12,3,"3 3 3 3",16.032, 18245,11910
2,2,12,3,"3 3 3 3",16.601, 18805,12106
3,2,12,3,"3 3 3 3",17.1847, 22607,12222
4,2,12,3,"3 3 3 3",12.6247, 10309,11044
5,2,12,3,"3 3 3 3",14.8036, 14005,11572
6,2,12,3,"3 3 3 3",16.2174, 15936,12124
7,2,12,3,"3 3 3 3",12.5009, 13111,11102
8,2,12,3,"3 3 3 3",16.8279, 22332,11906
9,2,12,3,"3 3 3 3",16.6919, 18871,11884
0,3,12,3,"3 3 3 3",13.2038, 13248,11242
1,3,12,3,"3 3 3 3",15.7773, 18245,11910
2,3,12,3,"3 3 3 3",16.7075, 18805,12106
3,3,12,3,"3 3 3 3",17.1744, 22607,12222
4,3,12,3,"3 3 3 3",12.6266, 10309,11044
5,3,12,3,"3 3 3 3",14.6428, 14005,11572
6,3,12,3,"3 3 3 3",16.2858, 15936,12124
7,3,12,3,"3 3 3 3",12.5494, 13111,11102
8,3,12,3,"3 3 3 3",16.7384, 22332,11906
9,3,12,3,"3 3 3 3",16.6513, 18871,11884
0,4,12,3,"3 3 3 3",13.3373, 13248,11242
1,4,12,3,"3 3 3 3",15.7714, 18245,11910
2,4,12,3,"3 3 3 3",16.513, 18805,12106
3,4,12,3,"3 3 3 3",17.2599, 22607,12222
4,4,12,3,"3 3 3 3",12.2667, 10309,11044
5,4,12,3,"3 3 3 3",14.5093, 14005,11572
6,4,12,3,"3 3 3 3",16.5323, 15936,12124
7,4,12,3,"3 3 3 3",12.6338, 13111,11102
8,4,12,3,"3 3 3 3",17.0268, 22332,11906
9,4,12,3,"3 3 3 3",17.0335, 18871,11884
0,5,12,3,"3 3 3 3",13.7404, 13248,11242
1,5,12,3,"3 3 3 3",15.8512, 18245,11910
2,5,12,3,"3 3 3 3",16.5329, 18805,12106
3,5,12,3,"3 3 3 3",17.4211, 22607,12222
4,5,12,3,"3 3 3 3",12.6516, 10309,11044
5,5,12,3,"3 3 3 3",14.499, 14005,11572
6,5,12,3,"3 3 3 3",16.3195, 15936,12124
7,5,12,3,"3 3 3 3",12.4494, 13111,11102
8,5,12,3,"3 3 3 3",16.7752, 22332,11906
9,5,12,3,"3 3 3 3",16.6067, 18871,11884
0,6,12,3,"3 3 3 3",13.638, 13248,11242
1,6,12,3,"3 3 3 3",15.3511, 18245,11910
2,6,12,3,"3 3 3 3",17.1585, 18805,12106
3,6,12,3,"3 3 3 3",17.4388, 22607,12222
4,6,12,3,"3 3 3 3",12.4534, 10309,11044
5,6,12,3,"3 3 3 3",14.3847, 14005,11572
6,6,12,3,"3 3 3 3",16.3137, 15936,12124
7,6,12,3,"3 3 3 3",12.4759, 13111,11102
8,6,12,3,"3 3 3 3",16.8767, 22332,11906
9,6,12,3,"3 3 3 3",16.6382, 18871,11884
0,7,12,3,"3 3 3 3",13.7948, 13248,11242
1,7,12,3,"3 3 3 3",15.9355, 18245,11910
2,7,12,3,"3 3 3 3",16.5823, 18805,12106
3,7,12,3,"3 3 3 3",17.4171, 22607,12222
4,7,12,3,"3 3 3 3",12.5345, 10309,11044
5,7,12,3,"3 3 3 3",14.4004, 14005,11572
6,7,12,3,"3 3 3 3",16.3068, 15936,12124
7,7,12,3,"3 3 3 3",12.4626, 13111,11102
8,7,12,3,"3 3 3 3",16.7494, 22332,11906
9,7,12,3,"3 3 3 3",16.7263, 18871,11884
0,8,12,3,"3 3 3 3",13.753, 13248,11242
1,8,12,3,"3 3 3 3",15.4938, 18245,11910
2,8,12,3,"3 3 3 3",16.7366, 18805,12106
3,8,12,3,"3 3 3 3",17.5025, 22607,12222
4,8,12,3,"3 3 3 3",12.278, 10309,11044
5,8,12,3,"3 3 3 3",14.4202, 14005,11572
6,8,12,3,"3 3 3 3",16.2888, 15936,12124
7,8,12,3,"3 3 3 3",12.515, 13111,11102
8,8,12,3,"3 3 3 3",16.8323, 22332,11906
9,8,12,3,"3 3 3 3",16.6619, 18871,11884
0,9,12,3,"3 3 3 3",13.8044, 13248,11242
1,9,12,3,"3 3 3 3",15.4531, 18245,11910
2,9,12,3,"3 3 3 3",16.5568, 18805,12106
3,9,12,3,"3 3 3 3",17.45, 22607,12222
4,9,12,3,"3 3 3 3",12.4043, 10309,11044
5,9,12,3,"3 3 3 3",14.4198, 14005,11572
6,9,12,3,"3 3 3 3",16.4573, 15936,12124
7,9,12,3,"3 3 3 3",12.536, 13111,11102
8,9,12,3,"3 3 3 3",16.7296, 22332,11906
9,9,12,3,"3 3 3 3",17.1385, 18871,11884
0,0,12,4,"2 2 4 4",4.64433, 13248,3876| 36482
1,0,12,4,"2 2 4 4",5.30777, 18245,3992| 39456
2,0,12,4,"2 2 4 4",5.44726, 18805,4006| 40210
3,0,12,4,"2 2 4 4",5.56025, 22607,4036| 40870
4,0,12,4,"2 2 4 4",4.39181, 10309,3858| 35204
5,0,12,4,"2 2 4 4",4.89758, 14005,3932| 37662
6,0,12,4,"2 2 4 4",5.45097, 15936,4062| 39808
7,0,12,4,"2 2 4 4",4.34407, 13111,3856| 35940
8,0,12,4,"2 2 4 4",5.55672, 22332,3954| 40182
9,0,12,4,"2 2 4 4",5.42628, 18871,3954| 39540
0,1,12,4,"2 2 4 4",4.64329, 13248,3876| 36482
1,1,12,4,"2 2 4 4",5.32994, 18245,3992| 39456
2,1,12,4,"2 2 4 4",5.44037, 18805,4006| 40210
3,1,12,4,"2 2 4 4",5.6071, 22607,4036| 40870
4,1,12,4,"2 2 4 4",4.36198, 10309,3858| 35204
5,1,12,4,"2 2 4 4",4.97116, 14005,3932| 37662
6,1,12,4,"2 2 4 4",5.50683, 15936,4062| 39808
7,1,12,4,"2 2 4 4",4.34466, 13111,3856| 35940
8,1,12,4,"2 2 4 4",5.56215, 22332,3954| 40182
9,1,12,4,"2 2 4 4",5.40061, 18871,3954| 39540
0,2,12,4,"2 2 4 4",4.69408, 13248,3876| 36482
1,2,12,4,"2 2 4 4",5.31104, 18245,3992| 39456
2,2,12,4,"2 2 4 4",5.44038, 18805,4006| 40210
3,2,12,4,"2 2 4 4",5.69734, 22607,4036| 40870
4,2,12,4,"2 2 4 4",4.34156, 10309,3858| 35204
5,2,12,4,"2 2 4 4",4.77736, 14005,3932| 37662
6,2,12,4,"2 2 4 4",5.45834, 15936,4062| 39808
7,2,12,4,"2 2 4 4",4.34432, 13111,3856| 35940
8,2,12,4,"2 2 4 4",5.61083, 22332,3954| 40182
9,2,12,4,"2 2 4 4",5.46499, 18871,3954| 39540
0,3,12,4,"2 2 4 4",4.66384, 13248,3876| 36482
1,3,12,4,"2 2 4 4",5.34358, 18245,3992| 39456
2,3,12,4,"2 2 4 4",5.42647, 18805,4006| 40210
3,3,12,4,"2 2 4 4",5.72515, 22607,4036| 40870
4,3,12,4,"2 2 4 4",4.35117, 10309,3858| 35204
5,3,12,4,"2 2 4 4",4.74546, 14005,3932| 37662
6,3,12,4,"2 2 4 4",5.48609, 15936,4062| 39808
7,3,12,4,"2 2 4 4",4.25768, 13111,3856| 35940
8,3,12,4,"2 2 4 4",5.61612, 22332,3954| 40182
9,3,12,4,"2 2 4 4",5.47724, 18871,3954| 39540
0,4,12,4,"2 2 4 4",4.64478, 13248,3876| 36482
1,4,12,4,"2 2 4 4",5.33243, 18245,3992| 39456
2,4,12,4,"2 2 4 4",5.44244, 18805,4006| 40210
3,4,12,4,"2 2 4 4",5.78184, 22607,4036| 40870
4,4,12,4,"2 2 4 4",4.35156, 10309,3858| 35204
5,4,12,4,"2 2 4 4",4.85292, 14005,3932| 37662
6,4,12,4,"2 2 4 4",5.50742, 15936,4062| 39808
7,4,12,4,"2 2 4 4",4.21615, 13111,3856| 35940
8,4,12,4,"2 2 4 4",5.57973, 22332,3954| 40182
9,4,12,4,"2 2 4 4",5.52403, 18871,3954| 39540
0,5,12,4,"2 2 4 4",4.65587, 13248,3876| 36482
1,5,12,4,"2 2 4 4",5.38677, 18245,3992| 39456
2,5,12,4,"2 2 4 4",5.44275, 18805,4006| 40210
3,5,12,4,"2 2 4 4",5.79596, 22607,4036| 40870
4,5,12,4,"2 2 4 4",4.36966, 10309,3858| 35204
5,5,12,4,"2 2 4 4",4.85791, 14005,3932| 37662
6,5,12,4,"2 2 4 4",5.47112, 15936,4062| 39808
7,5,12,4,"2 2 4 4",4.20528, 13111,3856| 35940
8,5,12,4,"2 2 4 4",5.55875, 22332,3954| 40182
9,5,12,4,"2 2 4 4",5.48088, 18871,3954| 39540
0,6,12,4,"2 2 4 4",4.70483, 13248,3876| 36482
1,6,12,4,"2 2 4 4",5.32384, 18245,3992| 39456
2,6,12,4,"2 2 4 4",5.43865, 18805,4006| 40210
3,6,12,4,"2 2 4 4",5.74285, 22607,4036| 40870
4,6,12,4,"2 2 4 4",4.3576, 10309,3858| 35204
5,6,12,4,"2 2 4 4",4.85972, 14005,3932| 37662
6,6,12,4,"2 2 4 4",5.4909, 15936,4062| 39808
7,6,12,4,"2 2 4 4",4.25258, 13111,3856| 35940
8,6,12,4,"2 2 4 4",5.55716, 22332,3954| 40182
9,6,12,4,"2 2 4 4",5.26, 18871,3954| 39540
0,7,12,4,"2 2 4 4",4.64142, 13248,3876| 36482
1,7,12,4,"2 2 4 4",5.30561, 18245,3992| 39456
2,7,12,4,"2 2 4 4",5.49153, 18805,4006| 40210
3,7,12,4,"2 2 4 4",5.72713, 22607,4036| 40870
4,7,12,4,"2 2 4 4",4.36441, 10309,3858| 35204
5,7,12,4,"2 2 4 4",4.85968, 14005,3932| 37662
6,7,12,4,"2 2 4 4",5.48161, 15936,4062| 39808
7,7,12,4,"2 2 4 4",4.34555, 13111,3856| 35940
8,7,12,4,"2 2 4 4",5.62125, 22332,3954| 40182
9,7,12,4,"2 2 4 4",5.28168, 18871,3954| 39540
0,8,12,4,"2 2 4 4",4.64807, 13248,3876| 36482
1,8,12,4,"2 2 4 4",5.31048, 18245,3992| 39456
2,8,12,4,"2 2 4 4",5.45769, 18805,4006| 40210
3,8,12,4,"2 2 4 4",5.73668, 22607,4036| 40870
4,8,12,4,"2 2 4 4",4.35693, 10309,3858| 35204
5,8,12,4,"2 2 4 4",4.87597, 14005,3932| 37662
6,8,12,4,"2 2 4 4",5.50667, 15936,4062| 39808
7,8,12,4,"2 2 4 4",4.34599, 13111,3856| 35940
8,8,12,4,"2 2 4 4",5.57202, 22332,3954| 40182
9,8,12,4,"2 2 4 4",5.52309, 18871,3954| 39540
0,9,12,4,"2 2 4 4",4.64774, 13248,3876| 36482
1,9,12,4,"2 2 4 4",5.3021, 18245,3992| 39456
2,9,12,4,"2 2 4 4",5.44741, 18805,4006| 40210
3,9,12,4,"2 2 4 4",5.72139, 22607,4036| 40870
4,9,12,4,"2 2 4 4",4.39976, 10309,3858| 35204
5,9,12,4,"2 2 4 4",4.85985, 14005,3932| 37662
6,9,12,4,"2 2 4 4",5.47554, 15936,4062| 39808
7,9,12,4,"2 2 4 4",4.33163, 13111,3856| 35940
8,9,12,4,"2 2 4 4",5.56614, 22332,3954| 40182
9,9,12,4,"2 2 4 4",5.29974, 18871,3954| 39540
0,0,12,5,"1 1 5 5",1.41107, 13248,1310| 95176
1,0,12,5,"1 1 5 5",1.61804, 18245,1348| 106300
2,0,12,5,"1 1 5 5",1.63906, 18805,1326| 108860
3,0,12,5,"1 1 5 5",1.9328, 22607,1322| 112156
4,0,12,5,"1 1 5 5",1.35082, 10309,1352| 89884
5,0,12,5,"1 1 5 5",1.48477, 14005,1352| 98844
6,0,12,5,"1 1 5 5",1.62112, 15936,1342| 105896
7,0,12,5,"1 1 5 5",1.38136, 13111,1330| 94012
8,0,12,5,"1 1 5 5",1.6768, 22332,1318| 110876
9,0,12,5,"1 1 5 5",1.5855, 18871,1308| 107082
0,1,12,5,"1 1 5 5",1.40824, 13248,1310| 95176
1,1,12,5,"1 1 5 5",1.61722, 18245,1348| 106300
2,1,12,5,"1 1 5 5",1.63639, 18805,1326| 108860
3,1,12,5,"1 1 5 5",1.71544, 22607,1322| 112156
4,1,12,5,"1 1 5 5",1.34299, 10309,1352| 89884
5,1,12,5,"1 1 5 5",1.48127, 14005,1352| 98844
6,1,12,5,"1 1 5 5",1.61756, 15936,1342| 105896
7,1,12,5,"1 1 5 5",1.37681, 13111,1330| 94012
8,1,12,5,"1 1 5 5",1.67872, 22332,1318| 110876
9,1,12,5,"1 1 5 5",1.59628, 18871,1308| 107082
0,2,12,5,"1 1 5 5",1.40818, 13248,1310| 95176
1,2,12,5,"1 1 5 5",1.61643, 18245,1348| 106300
2,2,12,5,"1 1 5 5",1.6373, 18805,1326| 108860
3,2,12,5,"1 1 5 5",1.71072, 22607,1322| 112156
4,2,12,5,"1 1 5 5",1.34467, 10309,1352| 89884
5,2,12,5,"1 1 5 5",1.47978, 14005,1352| 98844
6,2,12,5,"1 1 5 5",1.61235, 15936,1342| 105896
7,2,12,5,"1 1 5 5",1.37939, 13111,1330| 94012
8,2,12,5,"1 1 5 5",1.68067, 22332,1318| 110876
9,2,12,5,"1 1 5 5",1.58788, 18871,1308| 107082
0,3,12,5,"1 1 5 5",1.41106, 13248,1310| 95176
1,3,12,5,"1 1 5 5",1.61499, 18245,1348| 106300
2,3,12,5,"1 1 5 5",1.63963, 18805,1326| 108860
3,3,12,5,"1 1 5 5",1.70895, 22607,1322| 112156
4,3,12,5,"1 1 5 5",1.35188, 10309,1352| 89884
