graph_id,run,k,config_id,c_args,runtime_ms,cycles,paths
7,7,12,5,"8 4",0.811644, 13111,2173738| 2205822
8,7,12,5,"8 4",1.09102, 22332,2936854| 2973082
9,7,12,5,"8 4",1.00044, 18871,2705020| 2740606
0,8,12,5,"8 4",0.825465, 13248,2202224| 2234830
1,8,12,5,"8 4",0.988127, 18245,2658402| 2693866
2,8,12,5,"8 4",1.0159, 18805,2744136| 2780340
3,8,12,5,"8 4",1.09938, 22607,2959906| 2996740
4,8,12,5,"8 4",0.744454, 10309,1952852| 1984198
5,8,12,5,"8 4",0.886046, 14005,2320256| 2353986
6,8,12,5,"8 4",0.961437, 15936,2556820| 2592566
7,8,12,5,"8 4",0.814144, 13111,2173738| 2205822
8,8,12,5,"8 4",1.10041, 22332,2936854| 2973082
9,8,12,5,"8 4",1.00693, 18871,2705020| 2740606
0,9,12,5,"8 4",0.823928, 13248,2202224| 2234830
1,9,12,5,"8 4",0.984146, 18245,2658402| 2693866
2,9,12,5,"8 4",1.00301, 18805,2744136| 2780340
3,9,12,5,"8 4",1.099, 22607,2959906| 2996740
4,9,12,5,"8 4",0.744208, 10309,1952852| 1984198
5,9,12,5,"8 4",0.863704, 14005,2320256| 2353986
6,9,12,5,"8 4",1.00813, 15936,2556820| 2592566
7,9,12,5,"8 4",0.825278, 13111,2173738| 2205822
8,9,12,5,"8 4",1.10159, 22332,2936854| 2973082
9,9,12,5,"8 4",0.999167, 18871,2705020| 2740606
