config_id,graph_id,run,k,runtime_ms,cycles,paths
0,6,3,3,0.00972056, 0,1998| 6936
0,6,4,3,0.00978875, 0,1998| 6936
0,6,5,3,0.00863171, 0,1998| 6936
0,6,6,3,0.00968623, 0,1998| 6936
0,6,7,3,0.00946355, 0,1998| 6936
0,6,8,3,0.00885892, 0,1998| 6936
0,6,9,3,0.00901413, 0,1998| 6936
0,7,0,3,0.0100317, 7,2012| 7092
0,7,1,3,0.00901437, 7,2012| 7092
0,7,2,3,0.00973248, 7,2012| 7092
0,7,3,3,0.00931668, 7,2012| 7092
0,7,4,3,0.00952339, 7,2012| 7092
0,7,5,3,0.00996375, 7,2012| 7092
0,7,6,3,0.00900865, 7,2012| 7092
0,7,7,3,0.00889468, 7,2012| 7092
0,7,8,3,0.00921822, 7,2012| 7092
0,7,9,3,0.0083282, 7,2012| 7092
0,8,0,3,0.00934458, 2,1986| 7026
0,8,1,3,0.0087328, 2,1986| 7026
0,8,2,3,0.00839281, 2,1986| 7026
0,8,3,3,0.00844884, 2,1986| 7026
0,8,4,3,0.00869036, 2,1986| 7026
0,8,5,3,0.0103192, 2,1986| 7026
0,8,6,3,0.0102134, 2,1986| 7026
0,8,7,3,0.0106525, 2,1986| 7026
0,8,8,3,0.0106645, 2,1986| 7026
0,8,9,3,0.0093627, 2,1986| 7026
0,9,0,3,0.00959468, 1,2014| 7154
0,9,1,3,0.00854087, 1,2014| 7154
0,9,2,3,0.00949287, 1,2014| 7154
0,9,3,3,0.00901961, 1,2014| 7154
0,9,4,3,0.00877523, 1,2014| 7154
0,9,5,3,0.00886822, 1,2014| 7154
0,9,6,3,0.00836277, 1,2014| 7154
0,9,7,3,0.00915265, 1,2014| 7154
0,9,8,3,0.0101578, 1,2014| 7154
0,9,9,3,0.00938439, 1,2014| 7154
1,0,0,3,0.0126288, 4,2640| 10464
1,0,1,3,0.0114157, 4,2640| 10464
1,0,2,3,0.00999165, 4,2640| 10464
1,0,3,3,0.0113242, 4,2640| 10464
1,0,4,3,0.0118277, 4,2640| 10464
1,0,5,3,0.010829, 4,2640| 10464
1,0,6,3,0.010277, 4,2640| 10464
1,0,7,3,0.0100133, 4,2640| 10464
1,0,8,3,0.00976968, 4,2640| 10464
1,0,9,3,0.00979352, 4,2640| 10464
1,1,0,3,0.0104175, 6,2642| 10612
1,1,1,3,0.0100183, 6,2642| 10612
1,1,2,3,0.0104277, 6,2642| 10612
1,1,3,3,0.0103683, 6,2642| 10612
1,1,4,3,0.0102043, 6,2642| 10612
1,1,5,3,0.0104759, 6,2642| 10612
1,1,6,3,0.0103667, 6,2642| 10612
1,1,7,3,0.010325, 6,2642| 10612
1,1,8,3,0.0115128, 6,2642| 10612
1,1,9,3,0.0105872, 6,2642| 10612
1,2,0,3,0.0114851, 2,2652| 10790
1,2,1,3,0.0106602, 2,2652| 10790
1,2,2,3,0.0109761, 2,2652| 10790
1,2,3,3,0.0108621, 2,2652| 10790
1,2,4,3,0.0107949, 2,2652| 10790
1,2,5,3,0.011152, 2,2652| 10790
1,2,6,3,0.0108082, 2,2652| 10790
1,2,7,3,0.0110483, 2,2652| 10790
